Time,I_FIB,I_FOB,I_FSC,I_P3V3,I_FIBH,I_FOBH,I_FSCH,I_P1V8,Temp,V_P2V4,V_P3V3,V_P12V,V_P8V,V_N8V,V_P5V,V_N5V
20160818T045203.274957,1,9766,9766,0,62758,245,256,250,33792,1,10023,10023,0,62759,245,256,
20170823T160607.189019,256,250,36096,1,12336,12336,0,62768,245,256,250,36352,1,12593,12593,0,
20160818T045237.274957,1,14135,14135,0,62775,245,256,250,38144,1,14392,14392,0,62776,245,256,
20170823T183111.189019,256,250,40448,1,16705,16705,0,62785,245,256,250,40704,1,16962,16962,0,
20160818T045311.274957,1,18504,18504,0,62792,245,256,250,42496,1,18761,18761,0,62793,245,256,
20170823T205615.189019,256,250,44800,1,21074,21074,0,62802,245,256,250,45056,1,21331,21331,0,
20160818T045345.274957,1,22873,22873,0,62809,245,256,250,46848,1,23130,23130,0,62810,245,256,
20170823T232119.189019,256,250,49152,1,25443,25443,0,62819,245,256,250,49408,1,25700,25700,0,
20160818T045419.274957,1,27242,27242,0,62826,245,256,250,51200,1,27499,27499,0,62827,245,256,
20170824T014623.189019,256,250,53504,1,29812,29812,0,62836,245,256,250,53760,1,30069,30069,0,
20160818T045453.274957,1,31611,31611,0,62843,245,256,250,55552,1,31868,31868,0,62844,245,256,
20170824T041127.189019,256,250,57856,1,34181,34181,0,62853,245,256,250,58112,1,34438,34438,0,
20160818T045527.274957,1,35980,35980,0,62860,245,256,250,59904,1,36237,36237,0,62861,245,256,
20170824T063631.189019,256,250,62208,1,38550,38550,0,62870,245,256,250,62464,1,38807,38807,0,
20160818T045601.274957,1,40349,40349,0,62877,245,256,250,64256,1,40606,40606,0,62878,245,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T045619.274957,1,42662,42662,0,62886,245,256,251,1024,1,42919,42919,0,62887,245,256,
20170824T101823.189019,256,251,3328,1,45232,45232,0,62896,245,256,251,3584,1,45489,45489,0,
20160818T045653.274957,1,47031,47031,0,62903,245,256,251,5376,1,47288,47288,0,62904,245,256,
20170824T124327.189019,256,251,7680,1,49601,49601,0,62913,245,256,251,7936,1,49858,49858,0,
20160818T045727.274957,1,51400,51400,0,62920,245,256,251,9728,1,51657,51657,0,62921,245,256,
20170824T150831.189019,256,251,12032,1,53970,53970,0,62930,245,256,251,12288,1,54227,54227,0,
20160818T045801.274957,1,55769,55769,0,62937,245,256,251,14080,1,56026,56026,0,62938,245,256,
20170824T173335.189019,256,251,16384,1,58339,58339,0,62947,245,256,251,16640,1,58596,58596,0,
20160818T045835.274957,1,60138,60138,0,62954,245,256,251,18432,1,60395,60395,0,62955,245,256,
20170824T195839.189019,256,251,20736,1,62708,62708,0,62964,245,256,251,20992,1,62965,62965,0,
20160818T045909.274957,1,64507,64507,0,62971,245,256,251,22784,1,64764,64764,0,62972,245,256,
20170824T222343.196832,256,251,25088,1,1285,1285,0,62981,246,256,251,25344,1,1542,1542,0,
20160818T045943.274957,1,3084,3084,0,62988,246,256,251,27136,1,3341,3341,0,62989,246,256,
20170825T004847.196832,256,251,29440,1,5654,5654,0,62998,246,256,251,29696,1,5911,5911,0,
20160818T050017.274957,1,7453,7453,0,63005,246,256,251,31488,1,7710,7710,0,63006,246,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T050035.274957,1,9766,9766,0,63014,246,256,251,33792,1,10023,10023,0,63015,246,256,
20170825T043039.196832,256,251,36096,1,12336,12336,0,63024,246,256,251,36352,1,12593,12593,0,
20160818T050109.274957,1,14135,14135,0,63031,246,256,251,38144,1,14392,14392,0,63032,246,256,
20170825T065543.196832,256,251,40448,1,16705,16705,0,63041,246,256,251,40704,1,16962,16962,0,
20160818T050143.274957,1,18504,18504,0,63048,246,256,251,42496,1,18761,18761,0,63049,246,256,
20170825T092047.196832,256,251,44800,1,21074,21074,0,63058,246,256,251,45056,1,21331,21331,0,
20160818T050217.274957,1,22873,22873,0,63065,246,256,251,46848,1,23130,23130,0,63066,246,256,
20170825T114551.196832,256,251,49152,1,25443,25443,0,63075,246,256,251,49408,1,25700,25700,0,
20160818T050251.274957,1,27242,27242,0,63082,246,256,251,51200,1,27499,27499,0,63083,246,256,
20170825T141055.196832,256,251,53504,1,29812,29812,0,63092,246,256,251,53760,1,30069,30069,0,
20160818T050325.274957,1,31611,31611,0,63099,246,256,251,55552,1,31868,31868,0,63100,246,256,
20170825T163559.196832,256,251,57856,1,34181,34181,0,63109,246,256,251,58112,1,34438,34438,0,
20160818T050359.274957,1,35980,35980,0,63116,246,256,251,59904,1,36237,36237,0,63117,246,256,
20170825T190103.196832,256,251,62208,1,38550,38550,0,63126,246,256,251,62464,1,38807,38807,0,
20160818T050433.274957,1,40349,40349,0,63133,246,256,251,64256,1,40606,40606,0,63134,246,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T050451.274957,1,42662,42662,0,63142,246,256,252,1024,1,42919,42919,0,63143,246,256,
20170825T224255.196832,256,252,3328,1,45232,45232,0,63152,246,256,252,3584,1,45489,45489,0,
20160818T050525.274957,1,47031,47031,0,63159,246,256,252,5376,1,47288,47288,0,63160,246,256,
20170826T010759.196832,256,252,7680,1,49601,49601,0,63169,246,256,252,7936,1,49858,49858,0,
20160818T050559.274957,1,51400,51400,0,63176,246,256,252,9728,1,51657,51657,0,63177,246,256,
20170826T033303.196832,256,252,12032,1,53970,53970,0,63186,246,256,252,12288,1,54227,54227,0,
20160818T050633.274957,1,55769,55769,0,63193,246,256,252,14080,1,56026,56026,0,63194,246,256,
20170826T055807.196832,256,252,16384,1,58339,58339,0,63203,246,256,252,16640,1,58596,58596,0,
20160818T050707.274957,1,60138,60138,0,63210,246,256,252,18432,1,60395,60395,0,63211,246,256,
20170826T082311.196832,256,252,20736,1,62708,62708,0,63220,246,256,252,20992,1,62965,62965,0,
20160818T050741.274957,1,64507,64507,0,63227,246,256,252,22784,1,64764,64764,0,63228,246,256,
20170826T104815.204645,256,252,25088,1,1285,1285,0,63237,247,256,252,25344,1,1542,1542,0,
20160818T050815.274957,1,3084,3084,0,63244,247,256,252,27136,1,3341,3341,0,63245,247,256,
20170826T131319.204645,256,252,29440,1,5654,5654,0,63254,247,256,252,29696,1,5911,5911,0,
20160818T050849.274957,1,7453,7453,0,63261,247,256,252,31488,1,7710,7710,0,63262,247,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T050907.274957,1,9766,9766,0,63270,247,256,252,33792,1,10023,10023,0,63271,247,256,
20170826T165511.204645,256,252,36096,1,12336,12336,0,63280,247,256,252,36352,1,12593,12593,0,
20160818T050941.274957,1,14135,14135,0,63287,247,256,252,38144,1,14392,14392,0,63288,247,256,
20170826T192015.204645,256,252,40448,1,16705,16705,0,63297,247,256,252,40704,1,16962,16962,0,
20160818T051015.274957,1,18504,18504,0,63304,247,256,252,42496,1,18761,18761,0,63305,247,256,
20170826T214519.204645,256,252,44800,1,21074,21074,0,63314,247,256,252,45056,1,21331,21331,0,
20160818T051049.274957,1,22873,22873,0,63321,247,256,252,46848,1,23130,23130,0,63322,247,256,
20170827T001023.204645,256,252,49152,1,25443,25443,0,63331,247,256,252,49408,1,25700,25700,0,
20160818T051123.274957,1,27242,27242,0,63338,247,256,252,51200,1,27499,27499,0,63339,247,256,
20170827T023527.204645,256,252,53504,1,29812,29812,0,63348,247,256,252,53760,1,30069,30069,0,
20160818T051157.274957,1,31611,31611,0,63355,247,256,252,55552,1,31868,31868,0,63356,247,256,
20170827T050031.204645,256,252,57856,1,34181,34181,0,63365,247,256,252,58112,1,34438,34438,0,
20160818T051231.274957,1,35980,35980,0,63372,247,256,252,59904,1,36237,36237,0,63373,247,256,
20170827T072535.204645,256,252,62208,1,38550,38550,0,63382,247,256,252,62464,1,38807,38807,0,
20160818T051305.274957,1,40349,40349,0,63389,247,256,252,64256,1,40606,40606,0,63390,247,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T051323.274957,1,42662,42662,0,63398,247,256,253,1024,1,42919,42919,0,63399,247,256,
20170827T110727.204645,256,253,3328,1,45232,45232,0,63408,247,256,253,3584,1,45489,45489,0,
20160818T051357.274957,1,47031,47031,0,63415,247,256,253,5376,1,47288,47288,0,63416,247,256,
20170827T133231.204645,256,253,7680,1,49601,49601,0,63425,247,256,253,7936,1,49858,49858,0,
20160818T051431.274957,1,51400,51400,0,63432,247,256,253,9728,1,51657,51657,0,63433,247,256,
20170827T155735.204645,256,253,12032,1,53970,53970,0,63442,247,256,253,12288,1,54227,54227,0,
20160818T051505.274957,1,55769,55769,0,63449,247,256,253,14080,1,56026,56026,0,63450,247,256,
20170827T182239.204645,256,253,16384,1,58339,58339,0,63459,247,256,253,16640,1,58596,58596,0,
20160818T051539.274957,1,60138,60138,0,63466,247,256,253,18432,1,60395,60395,0,63467,247,256,
20170827T204743.204645,256,253,20736,1,62708,62708,0,63476,247,256,253,20992,1,62965,62965,0,
20160818T051613.274957,1,64507,64507,0,63483,247,256,253,22784,1,64764,64764,0,63484,247,256,
20170827T231247.212457,256,253,25088,1,1285,1285,0,63493,248,256,253,25344,1,1542,1542,0,
20160818T051647.274957,1,3084,3084,0,63500,248,256,253,27136,1,3341,3341,0,63501,248,256,
20170828T013751.212457,256,253,29440,1,5654,5654,0,63510,248,256,253,29696,1,5911,5911,0,
20160818T051721.274957,1,7453,7453,0,63517,248,256,253,31488,1,7710,7710,0,63518,248,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T051739.274957,1,9766,9766,0,63526,248,256,253,33792,1,10023,10023,0,63527,248,256,
20170828T051943.212457,256,253,36096,1,12336,12336,0,63536,248,256,253,36352,1,12593,12593,0,
20160818T051813.274957,1,14135,14135,0,63543,248,256,253,38144,1,14392,14392,0,63544,248,256,
20170828T074447.212457,256,253,40448,1,16705,16705,0,63553,248,256,253,40704,1,16962,16962,0,
20160818T051847.274957,1,18504,18504,0,63560,248,256,253,42496,1,18761,18761,0,63561,248,256,
20170828T100951.212457,256,253,44800,1,21074,21074,0,63570,248,256,253,45056,1,21331,21331,0,
20160818T051921.274957,1,22873,22873,0,63577,248,256,253,46848,1,23130,23130,0,63578,248,256,
20170828T123455.212457,256,253,49152,1,25443,25443,0,63587,248,256,253,49408,1,25700,25700,0,
20160818T051955.274957,1,27242,27242,0,63594,248,256,253,51200,1,27499,27499,0,63595,248,256,
20170828T145959.212457,256,253,53504,1,29812,29812,0,63604,248,256,253,53760,1,30069,30069,0,
20160818T052029.274957,1,31611,31611,0,63611,248,256,253,55552,1,31868,31868,0,63612,248,256,
20170828T172503.212457,256,253,57856,1,34181,34181,0,63621,248,256,253,58112,1,34438,34438,0,
20160818T052103.274957,1,35980,35980,0,63628,248,256,253,59904,1,36237,36237,0,63629,248,256,
20170828T195007.212457,256,253,62208,1,38550,38550,0,63638,248,256,253,62464,1,38807,38807,0,
20160818T052137.274957,1,40349,40349,0,63645,248,256,253,64256,1,40606,40606,0,63646,248,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T052155.274957,1,42662,42662,0,63654,248,256,254,1024,1,42919,42919,0,63655,248,256,
20170828T233159.212457,256,254,3328,1,45232,45232,0,63664,248,256,254,3584,1,45489,45489,0,
20160818T052229.274957,1,47031,47031,0,63671,248,256,254,5376,1,47288,47288,0,63672,248,256,
20170829T015703.212457,256,254,7680,1,49601,49601,0,63681,248,256,254,7936,1,49858,49858,0,
20160818T052303.274957,1,51400,51400,0,63688,248,256,254,9728,1,51657,51657,0,63689,248,256,
20170829T042207.212457,256,254,12032,1,53970,53970,0,63698,248,256,254,12288,1,54227,54227,0,
20160818T052337.274957,1,55769,55769,0,63705,248,256,254,14080,1,56026,56026,0,63706,248,256,
20170829T064711.212457,256,254,16384,1,58339,58339,0,63715,248,256,254,16640,1,58596,58596,0,
20160818T052411.274957,1,60138,60138,0,63722,248,256,254,18432,1,60395,60395,0,63723,248,256,
20170829T091215.212457,256,254,20736,1,62708,62708,0,63732,248,256,254,20992,1,62965,62965,0,
20160818T052445.274957,1,64507,64507,0,63739,248,256,254,22784,1,64764,64764,0,63740,248,256,
20170829T113719.220269,256,254,25088,1,1285,1285,0,63749,249,256,254,25344,1,1542,1542,0,
20160818T052519.274957,1,3084,3084,0,63756,249,256,254,27136,1,3341,3341,0,63757,249,256,
20170829T140223.220269,256,254,29440,1,5654,5654,0,63766,249,256,254,29696,1,5911,5911,0,
20160818T052553.274957,1,7453,7453,0,63773,249,256,254,31488,1,7710,7710,0,63774,249,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T052611.274957,1,9766,9766,0,63782,249,256,254,33792,1,10023,10023,0,63783,249,256,
20170829T174415.220269,256,254,36096,1,12336,12336,0,63792,249,256,254,36352,1,12593,12593,0,
20160818T052645.274957,1,14135,14135,0,63799,249,256,254,38144,1,14392,14392,0,63800,249,256,
20170829T200919.220269,256,254,40448,1,16705,16705,0,63809,249,256,254,40704,1,16962,16962,0,
20160818T052719.274957,1,18504,18504,0,63816,249,256,254,42496,1,18761,18761,0,63817,249,256,
20170829T223423.220269,256,254,44800,1,21074,21074,0,63826,249,256,254,45056,1,21331,21331,0,
20160818T052753.274957,1,22873,22873,0,63833,249,256,254,46848,1,23130,23130,0,63834,249,256,
20170830T005927.220269,256,254,49152,1,25443,25443,0,63843,249,256,254,49408,1,25700,25700,0,
20160818T052827.274957,1,27242,27242,0,63850,249,256,254,51200,1,27499,27499,0,63851,249,256,
20170830T032431.220269,256,254,53504,1,29812,29812,0,63860,249,256,254,53760,1,30069,30069,0,
20160818T052901.274957,1,31611,31611,0,63867,249,256,254,55552,1,31868,31868,0,63868,249,256,
20170830T054935.220269,256,254,57856,1,34181,34181,0,63877,249,256,254,58112,1,34438,34438,0,
20160818T052935.274957,1,35980,35980,0,63884,249,256,254,59904,1,36237,36237,0,63885,249,256,
20170830T081439.220269,256,254,62208,1,38550,38550,0,63894,249,256,254,62464,1,38807,38807,0,
20160818T053009.274957,1,40349,40349,0,63901,249,256,254,64256,1,40606,40606,0,63902,249,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T053027.274957,1,42662,42662,0,63910,249,256,255,1024,1,42919,42919,0,63911,249,256,
20170830T115631.220269,256,255,3328,1,45232,45232,0,63920,249,256,255,3584,1,45489,45489,0,
20160818T053101.274957,1,47031,47031,0,63927,249,256,255,5376,1,47288,47288,0,63928,249,256,
20170830T142135.220269,256,255,7680,1,49601,49601,0,63937,249,256,255,7936,1,49858,49858,0,
20160818T053135.274957,1,51400,51400,0,63944,249,256,255,9728,1,51657,51657,0,63945,249,256,
20170830T164639.220269,256,255,12032,1,53970,53970,0,63954,249,256,255,12288,1,54227,54227,0,
20160818T053209.274957,1,55769,55769,0,63961,249,256,255,14080,1,56026,56026,0,63962,249,256,
20170830T191143.220269,256,255,16384,1,58339,58339,0,63971,249,256,255,16640,1,58596,58596,0,
20160818T053243.274957,1,60138,60138,0,63978,249,256,255,18432,1,60395,60395,0,63979,249,256,
20170830T213647.220269,256,255,20736,1,62708,62708,0,63988,249,256,255,20992,1,62965,62965,0,
20160818T053317.274957,1,64507,64507,0,63995,249,256,255,22784,1,64764,64764,0,63996,249,256,
20170831T000151.228082,256,255,25088,1,1285,1285,0,64005,250,256,255,25344,1,1542,1542,0,
20160818T053351.274957,1,3084,3084,0,64012,250,256,255,27136,1,3341,3341,0,64013,250,256,
20170831T022655.228082,256,255,29440,1,5654,5654,0,64022,250,256,255,29696,1,5911,5911,0,
20160818T053425.274957,1,7453,7453,0,64029,250,256,255,31488,1,7710,7710,0,64030,250,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T053443.274957,1,9766,9766,0,64038,250,256,255,33792,1,10023,10023,0,64039,250,256,
20170831T060847.228082,256,255,36096,1,12336,12336,0,64048,250,256,255,36352,1,12593,12593,0,
20160818T053517.274957,1,14135,14135,0,64055,250,256,255,38144,1,14392,14392,0,64056,250,256,
20170831T083351.228082,256,255,40448,1,16705,16705,0,64065,250,256,255,40704,1,16962,16962,0,
20160818T053551.274957,1,18504,18504,0,64072,250,256,255,42496,1,18761,18761,0,64073,250,256,
20170831T105855.228082,256,255,44800,1,21074,21074,0,64082,250,256,255,45056,1,21331,21331,0,
20160818T053625.274957,1,22873,22873,0,64089,250,256,255,46848,1,23130,23130,0,64090,250,256,
20170831T132359.228082,256,255,49152,1,25443,25443,0,64099,250,256,255,49408,1,25700,25700,0,
20160818T053659.274957,1,27242,27242,0,64106,250,256,255,51200,1,27499,27499,0,64107,250,256,
20170831T154903.228082,256,255,53504,1,29812,29812,0,64116,250,256,255,53760,1,30069,30069,0,
20160818T053733.274957,1,31611,31611,0,64123,250,256,255,55552,1,31868,31868,0,64124,250,256,
20170831T181407.228082,256,255,57856,1,34181,34181,0,64133,250,256,255,58112,1,34438,34438,0,
20160818T053807.274957,1,35980,35980,0,64140,250,256,255,59904,1,36237,36237,0,64141,250,256,
20170831T203911.228082,256,255,62208,1,38550,38550,0,64150,250,256,255,62464,1,38807,38807,0,
20160818T053841.274957,1,40349,40349,0,64157,250,256,255,64256,1,40606,40606,0,64158,250,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T053859.274957,1,42662,42662,0,64166,250,256,256,1024,1,42919,42919,0,64167,250,256,
20160903T220845.282769,44975,44975,0,64175,250,256,256,3328,1,45232,45232,0,64176,250,256,256,
20160818T053933.274957,1,47031,47031,0,64183,250,256,256,5376,1,47288,47288,0,64184,250,256,
20160929T170549.282769,49344,49344,0,64192,250,256,256,7680,1,49601,49601,0,64193,250,256,256,
20160818T054007.274957,1,51400,51400,0,64200,250,256,256,9728,1,51657,51657,0,64201,250,256,
20161025T120253.282769,53713,53713,0,64209,250,256,256,12032,1,53970,53970,0,64210,250,256,256,
20160818T054041.274957,1,55769,55769,0,64217,250,256,256,14080,1,56026,56026,0,64218,250,256,
20161120T065957.282769,58082,58082,0,64226,250,256,256,16384,1,58339,58339,0,64227,250,256,256,
20160818T054115.274957,1,60138,60138,0,64234,250,256,256,18432,1,60395,60395,0,64235,250,256,
20161216T015701.282769,62451,62451,0,64243,250,256,256,20736,1,62708,62708,0,64244,250,256,256,
20160818T054149.274957,1,64507,64507,0,64251,250,256,256,22784,1,64764,64764,0,64252,250,256,
20170110T205405.282769,1028,1028,0,64260,251,256,256,25088,1,1285,1285,0,64261,251,256,256,
20160818T054223.274957,1,3084,3084,0,64268,251,256,256,27136,1,3341,3341,0,64269,251,256,
20170205T155109.282769,5397,5397,0,64277,251,256,256,29440,1,5654,5654,0,64278,251,256,256,
20160818T054257.274957,1,7453,7453,0,64285,251,256,256,31488,1,7710,7710,0,64286,251,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T054315.274957,1,9766,9766,0,64294,251,256,256,33792,1,10023,10023,0,64295,251,256,
20170317T022901.282769,12079,12079,0,64303,251,256,256,36096,1,12336,12336,0,64304,251,256,256,
20160818T054349.274957,1,14135,14135,0,64311,251,256,256,38144,1,14392,14392,0,64312,251,256,
20170411T212605.282769,16448,16448,0,64320,251,256,256,40448,1,16705,16705,0,64321,251,256,256,
20160818T054423.274957,1,18504,18504,0,64328,251,256,256,42496,1,18761,18761,0,64329,251,256,
20170507T162309.282769,20817,20817,0,64337,251,256,256,44800,1,21074,21074,0,64338,251,256,256,
20160818T054457.274957,1,22873,22873,0,64345,251,256,256,46848,1,23130,23130,0,64346,251,256,
20170602T112013.282769,25186,25186,0,64354,251,256,256,49152,1,25443,25443,0,64355,251,256,256,
20160818T054531.274957,1,27242,27242,0,64362,251,256,256,51200,1,27499,27499,0,64363,251,256,
20170628T061717.282769,29555,29555,0,64371,251,256,256,53504,1,29812,29812,0,64372,251,256,256,
20160818T054605.274957,1,31611,31611,0,64379,251,256,256,55552,1,31868,31868,0,64380,251,256,
20170724T011421.282769,33924,33924,0,64388,251,256,256,57856,1,34181,34181,0,64389,251,256,256,
20160818T054639.274957,1,35980,35980,0,64396,251,256,256,59904,1,36237,36237,0,64397,251,256,
20170818T201125.282769,38293,38293,0,64405,251,256,256,62208,1,38550,38550,0,64406,251,256,256,
20160818T054713.274957,1,40349,40349,0,64413,251,256,256,64256,1,40606,40606,0,64414,251,256,
20160816T171421.274957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20160818T054731.274957,1,42662,42662,0,64422,251,256,257,1024,1,42919,42919,0,64423,251,256,
20160819T064638.649957,45056,251,45056,64257,1,270,0,433,45489,45312,251,45312,64257,1,271,0,
20160818T050219.274957,64257,1,277,0,440,47288,47104,251,47104,64257,1,278,0,441,47545,47360,
20160819T091216.782769,49408,251,49408,64257,1,287,0,450,49858,49664,251,49664,64257,1,288,0,
20160818T050253.274957,64257,1,294,0,457,51657,51456,251,51456,64257,1,295,0,458,51914,51712,
20160819T113754.915582,53760,251,53760,64257,1,304,0,467,54227,54016,251,54016,64257,1,305,0,
20160818T050327.274957,64257,1,311,0,474,56026,55808,251,55808,64257,1,312,0,475,56283,56064,
